Nombre,EjeMayor,PeriodoDias,Excentricidad
KOI_3433.01,0.193443,34.08431057,0
KOI_3434.01,0.0931737,10.28561913,0
KOI_3436.01,0.219544,44.201899,0
KOI_3437.01,0.112367,15.0328977,0
KOI_3437.02,0.196442,34.7485385,0
KOI_3438.01,0.123916,14.55657742,0
KOI_1830.02,0.567741,198.7101975,0
KOI_3554.01,0.979296,394.681793213,0
KOI_3560.01,0.0235095,1.5018337965,0
KOI_3224.01,0.0421678,3.43865625,0
KOI_3225.01,0.0544731,4.875596,0
KOI_3232.01,0.0669846,6.059250089,0
KOI_279.03,0.0792781,7.514646,0
KOI_1101.02,0.09,11.39094,0
KOI_3234.01,0.0356308,2.418120799,0
KOI_3339.01,0.145257,23.13355874,0
KOI_3340.01,0.0822776,8.95420126,0
KOI_3340.02,0.109396,13.728066,0
KOI_3341.01,0.183172,27.096846,0
KOI_3341.02,0.103735,11.548309,0
KOI_3342.01,0.240835,42.399320544,0
KOI_3343.01,0.376688,83.2662603,0
KOI_3439.01,0.248066,41.7083151,0
KOI_3440.01,0.194677,33.0254795,0
KOI_3443.01,0.375172,96.1703368,0
KOI_3444.01,0.0898215,12.67137352,0
KOI_3444.02,0.254197,60.32663169,0
KOI_3444.03,0.0315346,2.63592784,0
KOI_3445.01,0.356105,82.30488,0
KOI_3448.01,0.202205,32.5109329,0
KOI_1833.02,0.063176,7.684333086,0
KOI_3565.01,0.0381719,2.6375737431,0
KOI_3236.01,0.0755068,7.1305731,0
KOI_3237.01,0.202566,33.42032997,0
KOI_3242.01,0.032886,1.54950749,0
KOI_3245.01,0.0948559,10.60054427,0
KOI_3344.01,0.0929068,11.60459125,0
KOI_3344.02,0.0428824,3.63895529,0
KOI_3345.01,0.233442,38.1303423,0
KOI_3346.01,0.115925,14.42726258,0
KOI_3347.01,0.102428,12.90231702,0
KOI_3348.01,0.223226,36.4341211,0
KOI_3349.01,0.372871,82.17593,0
KOI_3352.01,0.0931747,10.3585971,0
KOI_3451.01,0.100767,10.90746754,0
KOI_3455.01,0.113127,14.0546485,0
KOI_3456.01,0.190715,30.8608822,0
KOI_3458.01,0.115719,14.03303,0
KOI_1833.03,0.0518252,5.709396773,0
KOI_3573.01,0.248538,43.562243686,0
KOI_3581.01,0.0867874,10.9938745499,0
KOI_3830.01,0.0186826,1.031089893,0
KOI_3835.01,0.257803,47.148475,0
KOI_2055.03,0.0349924,2.5047793,0
KOI_3935.01,0.0205259,1.093676727,0
KOI_3936.02,0.102444,13.02684457,0
KOI_3939.01,0.0299351,1.886527656,0
KOI_2135.02,0.148411,20.1889516,0
KOI_3837.01,0.0760928,7.44138085,0
KOI_2004.02,0.0421413,3.18897645,0
KOI_3726.01,0.418324,115.99436329,0
KOI_3728.01,0.077934,5.546082787,0
KOI_2055.04,0.0647665,6.130641,0
KOI_3943.01,0.232136,38.576127,0
KOI_3946.01,0.918766,308.547041,0
KOI_3947.02,0.157108,22.73806,0
KOI_2004.03,0.0274899,1.721068,0
KOI_3735.01,0.0835015,8.096915814,0
KOI_3738.01,0.123525,15.85211724,0
KOI_3741.02,0.14689,18.57854,0
KOI_3848.01,0.0289365,1.847884474,0
KOI_3853.01,0.175383,21.51290486,0
KOI_3855.01,0.0130805,0.54624836,0
KOI_2059.02,0.0290746,2.185742,0
KOI_3742.01,0.0258644,1.4125781942,0
KOI_3749.01,0.0563396,10.72733788,0
KOI_3864.01,0.0198886,1.210712665,0
KOI_2061.02,0.0189508,1.089979,0
KOI_3966.01,0.512267,138.944643,0
KOI_3864.02,0.121396,18.25745008,0
KOI_3867.01,0.0188889,0.938774194,0
KOI_2158.02,0.0669194,6.68235665,0
KOI_3975.01,0.850327,364.747878,0
KOI_2028.03,0.518235,142.543909,0
KOI_3762.01,0.750616,240.8006066,0
KOI_3765.01,0.0140437,0.8659716058,0
KOI_3767.01,0.0633513,6.714244995,0
KOI_3770.01,0.0401183,2.607216428,0
KOI_2076.02,0.73882,219.321734,0
KOI_3875.01,0.0806759,8.870420147,0
KOI_3876.01,0.136586,19.57783486,0
KOI_3880.01,0.029576,1.803699813,0
KOI_2162.02,0.653835,199.670504,0
KOI_3984.01,0.0244839,1.444464141,0
KOI_3771.01,0.0592807,5.801827485,0
KOI_2029.03,0.066508,6.88726489,0
KOI_3780.01,0.191559,27.9607554,0
KOI_3782.01,0.718273,186.516587,0
KOI_2078.02,0.496221,161.5161254,0
KOI_3886.01,0.0786185,5.566505863,0
KOI_3890.01,0.675722,152.8262948,0
KOI_3891.01,0.264729,47.1097696,0
KOI_3991.01,0.0230267,1.570607462,0
KOI_3783.01,0.790086,197.1447699,0
KOI_3784.01,0.162705,23.8701851,0
KOI_2029.04,0.0521962,4.78844657,0
KOI_3787.01,0.531714,141.73397109,0
KOI_3791.01,1.14503,440.7851966,0
KOI_3892.01,0.0353971,2.416593878,0
KOI_3893.01,0.041814,3.908627112,0
KOI_2167.03,0.350022,76.5372479,0
KOI_4002.01,0.0126282,0.524181363,0
KOI_4004.01,0.0556296,4.94330912,0
KOI_3794.01,0.0128701,0.6535534128,0
KOI_2034.02,0.0343757,2.370344298,0
KOI_3901.01,0.575367,160.131256,0
KOI_2093.02,0.0377187,2.50811729,0
KOI_3907.01,0.189727,28.64342519,0
KOI_3908.01,0.353856,59.362112,0
KOI_3909.01,0.815759,247.8891,0
KOI_4005.01,0.588406,178.140754,0
KOI_4007.01,0.102149,11.49256221,0
KOI_4009.01,0.634182,175.13882,0
KOI_4011.01,0.0340411,2.190687922,0
KOI_3801.01,0.877588,288.3120487,0
KOI_2039.02,0.0159059,0.762145,0
KOI_3911.01,0.0295453,1.791110619,0
KOI_3913.01,0.0139752,0.582906815,0
KOI_3916.01,0.0524873,5.339043544,0
KOI_4014.01,0.801405,234.240295,0
KOI_4015.01,0.477544,133.30379,0
KOI_4016.01,0.419689,125.4134325,0
KOI_3811.01,0.761703,290.1402526,0
KOI_2048.02,0.340194,99.6734381,0
KOI_3815.01,0.057854,4.742554661,0
KOI_3818.01,0.0389306,1.9085102,0
KOI_3923.01,0.471689,158.3223905,0
KOI_435.04,0.0473417,3.9327584,0
KOI_2094.02,0.618804,198.68071,0
KOI_3925.01,0.0864526,9.2082513,0
KOI_3925.02,0.0371169,2.590408265,0
KOI_3823.01,0.666469,202.1177969,0
KOI_2055.02,0.0480134,4.02581186,0
KOI_3925.03,0.0599941,5.32320167,0
KOI_3928.01,0.021661,1.138539123,0
KOI_2098.02,0.393857,89.722673,0
KOI_1782.01,0.114,15.4204176,0
KOI_1783.02,0.877,284.0423,0
KOI_1137.01,0.824,302.388732,0
KOI_2396.01,0.012,0.49543439,0
KOI_2480.01,0.012,0.6668163,0
KOI_2612.01,0.051,4.612264,0
KOI_2612.02,0.071,7.573056,0
KOI_2728.01,0.261,42.35113,0
KOI_1351.01,0.096,10.724782,0
KOI_2742.01,0.014,0.7891622,0
KOI_2793.01,0.042,4.49685,0
KOI_2796.01,0.013,0.5374126,0
KOI_2806.01,0.146,24.7545,0
KOI_2860.01,0.439,103.4278,0
KOI_2874.01,0.009,0.35251785,0
KOI_2875.01,0.008,0.29969938,0
KOI_1411.01,0.922,305.0565,0
KOI_2916.01,0.008,0.30693336,0
KOI_2925.01,0.015,0.7165345,0
KOI_2950.01,0.011,0.42201612,0
KOI_2957.01,0.049,4.644899,0
KOI_3009.01,0.015,0.7648651,0
KOI_1483.01,0.637,185.95187,0
KOI_3077.01,0.044,4.095826,0
KOI_3094.01,0.045,4.577026,0
KOI_351.04,0.416,91.94069,0
KOI_3096.01,0.112,14.45414,0
KOI_3102.01,0.071,9.32097,0
KOI_3104.01,0.022,1.2368676,0
KOI_3137.01,0.023,1.3320418,0
KOI_3138.01,0.067,8.689102,0
KOI_351.05,0.087,8.71989,0
KOI_1792.01,0.4,88.40703,0
KOI_1796.01,0.099,11.8057121,0
KOI_1804.01,0.058,5.907393,0
KOI_1821.01,0.085,9.976834,0
KOI_1645.01,0.214,41.166759,0
KOI_1658.01,0.029,1.54492977,0
KOI_1846.01,0.413,105.9577,0
KOI_1871.02,0.172,32.3767,0
KOI_364.01,0.638,173.9285,0
KOI_1691.01,0.208,35.145735,0
KOI_1695.01,0.349,71.45245,0
KOI_1951.01,0.228,37.32281,0
KOI_1957.01,0.026,1.3868003,0
KOI_1963.01,0.11,12.89622,0
KOI_1981.01,0.019,1.06379,0
KOI_1995.01,0.117,14.387266,0
KOI_2037.02,0.06,5.477102,0
KOI_2061.01,0.104,14.092768,0
KOI_2065.01,0.353,80.23247,0
KOI_1771.01,0.403,91.056437,0
KOI_1772.01,0.399,120.002521,0
KOI_2198.01,0.186,23.92113,0
KOI_2199.01,0.08,9.033401,0
KOI_266.01,0.17,25.308897,0
KOI_2422.02,0.28262,57.3881322,0
KOI_5230.01,1.00806,330.739629,0
KOI_5231.01,0.361453,78.877249,0
KOI_5232.01,1.20963,476.42365,0
KOI_5235.01,0.575179,159.059151,0
KOI_5236.01,1.35486,550.85594,0
KOI_5237.01,0.962258,380.39529,0
KOI_5360.01,0.284183,54.595714,0
KOI_4980.01,0.0417059,2.9759905338,0
KOI_4982.01,0.026869,1.6059867144,0
KOI_4985.01,0.483341,106.778468,0
KOI_4986.01,1.05993,444.05422,0
KOI_4987.01,0.0784783,12.57516981,0
KOI_5110.01,0.478231,105.5909487,0
KOI_5115.01,0.0379068,2.6228466034,0
KOI_5117.01,0.193568,33.3721014,0
KOI_5238.01,1.09645,419.21766,0
KOI_5241.01,0.797073,273.6851452,0
KOI_5243.01,0.141515,17.745469234,0
KOI_5245.01,0.0642261,7.20281222,0
KOI_5369.01,1.89092,651.357311,0
KOI_5372.01,0.702329,212.597459,0
KOI_5373.01,0.304437,50.5504676,0
KOI_5375.01,0.793401,285.373689,0
KOI_4988.01,1.25622,484.195348,0
KOI_4991.01,0.69452,211.330867,0
KOI_4992.01,0.0993984,12.5747439,0
KOI_4993.01,0.246769,43.2279308,0
KOI_5119.01,0.71692,143.162404,0
KOI_5121.01,1.18839,401.24151,0
KOI_5122.01,0.228734,49.3147976,0
KOI_5123.01,0.768356,288.929685,0
KOI_5124.01,0.781035,276.87973,0
KOI_5247.01,0.898195,282.000324,0
KOI_5248.01,0.570025,179.258949,0
KOI_5249.01,0.144656,19.4532113,0
KOI_5253.01,0.0795454,10.19536915,0
KOI_5376.01,0.822387,274.553318,0
KOI_5379.01,1.42425,520.65928,0
KOI_5380.01,1.03668,369.93355,0
KOI_5381.01,0.179734,28.7369731,0
KOI_4996.01,1.01601,358.54456,0
KOI_4999.01,0.317407,65.752027,0
KOI_5002.01,1.08198,399.489186,0
KOI_5126.01,1.29752,418.041535,0
KOI_5127.01,0.12753,18.78976116,0
KOI_5129.01,0.0156129,0.668842252,0
KOI_5131.01,0.260571,43.5430564,0
KOI_5132.01,0.305917,43.93115363,0
KOI_5254.01,0.752405,232.916311,0
KOI_5255.01,0.0474489,3.66110068,0
KOI_5257.01,0.438259,116.17046,0
KOI_5259.01,0.231499,39.5925089,0
KOI_5261.01,0.424638,100.6288128,0
KOI_5384.01,0.0794198,7.9545547,0
KOI_5387.01,0.726439,297.78388,0
KOI_5388.01,0.568928,137.396511,0
KOI_5390.01,0.411854,104.197988,0
KOI_5004.01,0.445222,103.363691,0
KOI_5007.01,0.121755,14.5168693,0
KOI_5135.01,0.850456,314.764297,0
KOI_5136.01,0.458969,110.7521413,0
KOI_5138.01,0.352603,78.604366334,0
KOI_5263.01,0.84458,273.169054,0
KOI_5267.01,0.0595853,5.17812343,0
KOI_5269.01,0.999522,371.510207,0
KOI_5393.01,0.892394,248.435394,0
KOI_5398.01,1.31788,551.24296,0
KOI_5017.01,1.20413,492.252992,0
KOI_5018.01,0.855224,293.5056461,0
KOI_5142.01,0.607749,198.897337,0
KOI_5143.01,0.125789,19.9382664,0
KOI_5148.01,0.243834,40.3012541,0
KOI_5149.01,0.235856,43.679756,0
KOI_5274.01,0.301596,55.7576818,0
KOI_5275.01,0.0467469,3.78137721,0
KOI_5403.01,0.0360542,2.412032177,0
KOI_5405.01,0.371368,103.222938,0
KOI_5406.01,0.0669976,5.7195879,0
KOI_5021.01,0.877114,288.078574,0
KOI_5023.01,0.379745,73.33815702,0
KOI_5027.01,0.388428,62.3117627,0
KOI_5151.01,0.175122,26.1540717,0
KOI_5155.01,0.739198,230.179066,0
KOI_5156.01,0.0251164,1.680246319,0
KOI_5278.01,0.778507,281.5913326,0
KOI_5279.01,0.415406,103.721197,0
KOI_5281.01,0.99794,263.899932861,0
KOI_5283.01,0.137917,18.7824474,0
KOI_5284.01,1.0158,389.315233,0
KOI_5285.01,0.891548,405.284122,0
KOI_5408.01,1.05796,415.750149,0
KOI_5409.01,0.20684,36.1827682,0
KOI_5410.01,0.167734,24.1529968,0
KOI_5411.01,0.113287,11.1735474,0
KOI_5412.01,1.15894,472.2267952,0
KOI_5413.01,1.03114,428.388623,0
KOI_5030.01,1.15836,411.90131,0
KOI_5031.01,0.201303,34.3333995,0
KOI_5033.01,0.472854,127.671583,0
KOI_5034.01,0.866083,282.5362218,0
KOI_5159.01,1.14019,440.650872,0
KOI_5164.01,0.711279,209.965042,0
KOI_5287.01,0.0725102,3.989210521,0
KOI_5288.01,0.181518,29.5634202,0
KOI_5290.01,1.11688,435.51013,0
KOI_5294.01,0.68408,252.026664,0
KOI_5039.01,0.542055,168.768058,0
KOI_5040.01,0.188511,29.6096789,0
KOI_5042.01,1.33163,538.34698,0
KOI_5043.01,0.311509,65.5326041,0
KOI_5166.01,0.370242,78.0406491,0
KOI_5169.01,0.136195,21.36841818,0
KOI_5296.01,0.673188,200.79986841,0
KOI_5297.01,0.076878,8.09068374,0
KOI_5298.01,0.0231023,1.1955332756,0
KOI_5300.01,0.658827,188.964364,0
KOI_3508.01,0.657289,190.799504,0
KOI_3791.02,0.720749,220.1300227,0
KOI_4922.01,0.596798,153.520954,0
KOI_5045.01,0.0203773,1.0184233189,0
KOI_5046.01,0.238006,40.9890519,0
KOI_5047.01,0.858134,326.70552,0
KOI_5048.01,0.508555,138.335018,0
KOI_5176.01,0.655073,215.732414,0
KOI_5177.01,0.687041,276.54168,0
KOI_5178.01,0.0533404,4.13956465,0
KOI_5179.01,0.0229957,1.049513013,0
KOI_5308.01,0.0830943,9.942228128,0
KOI_5309.01,0.48695,141.005828,0
KOI_5310.01,0.140347,22.2901857,0
KOI_4923.01,0.223733,38.1690053,0
KOI_4924.01,0.0449545,3.00352895,0
KOI_4926.01,0.28942,69.086432,0
KOI_4927.01,0.242266,43.1472596,0
KOI_4928.01,0.0237778,3.2904150076,0
KOI_5052.01,0.693723,155.045453,0
KOI_5053.01,0.111674,14.3641819,0
KOI_5057.01,1.23497,493.732464,0
KOI_5058.01,0.0303754,1.7144146916,0
KOI_5059.01,1.46468,646.288176,0
KOI_5184.01,1.12534,419.747504,0
KOI_5185.01,1.04282,419.94731,0
KOI_5186.01,0.370963,80.2923903,0
KOI_5317.01,0.257339,46.270524285,0
KOI_4933.01,1.13458,452.11482,0
KOI_4936.01,0.0141317,0.6811338663,0
KOI_4938.01,0.29203,55.187012,0
KOI_5067.01,0.679522,219.910203,0
KOI_5191.01,0.188971,37.0793886,0
KOI_5192.01,0.237598,50.5547795,0
KOI_5193.01,0.733951,228.198608,0
KOI_5194.01,0.85334,287.465797,0
KOI_5196.01,1.09972,392.465834,0
KOI_5197.01,0.544499,142.204001,0
KOI_5321.01,0.710749,215.616782,0
KOI_5322.01,0.228131,30.9291068,0
KOI_5323.01,0.0929812,7.155550991,0
KOI_5324.01,0.878362,293.395322,0
KOI_5325.01,0.310446,63.024694,0
KOI_5326.01,1.20251,506.82604,0
KOI_4939.01,0.755386,281.331783,0
KOI_4941.01,0.759939,262.71644,0
KOI_5068.01,1.00657,385.29233,0
KOI_5070.01,1.36198,353.361205,0
KOI_5071.01,0.636233,180.412312,0
KOI_5074.01,0.274576,45.418106,0
KOI_5198.01,0.532909,149.237618,0
KOI_5201.01,1.32203,531.331679,0
KOI_5202.01,1.31024,535.93932,0
KOI_5205.01,0.924527,313.051345,0
KOI_5327.01,0.0501766,5.43367795,0
KOI_5328.01,0.246446,44.71444868,0
KOI_5329.01,0.68578,200.2332097,0
KOI_5331.01,0.182111,31.5033212,0
KOI_5332.01,0.159231,22.2381051,0
KOI_5333.01,0.151326,20.5471338,0
KOI_4954.01,0.75792,241.653653,0
KOI_5079.01,0.284118,56.0014292,0
KOI_5080.01,1.20204,471.950763,0
KOI_5081.01,0.424401,101.9287307,0
KOI_5083.01,0.41483,69.9322577,0
KOI_5084.01,0.81064,287.377353,0
KOI_5206.01,0.0511796,4.1821694374,0
KOI_5207.01,0.128797,18.9827145,0
KOI_5210.01,0.438294,125.95782,0
KOI_5211.01,0.0439724,3.56453505,0
KOI_5212.01,1.12643,426.33441,0
KOI_5335.01,0.0293665,1.7525410652,0
KOI_5336.01,0.877378,265.749853,0
KOI_5339.01,0.0303458,1.5416061878,0
KOI_5340.01,0.494559,122.712983,0
KOI_5341.01,0.122136,15.18583568,0
KOI_5342.01,0.170047,25.502367,0
KOI_4958.01,1.36751,581.74892,0
KOI_4959.01,1.12121,420.92886458,0
KOI_4960.01,0.266327,47.8227868,0
KOI_4961.01,0.914885,348.9624,0
KOI_4962.01,0.296505,57.1146765,0
KOI_5085.01,0.922789,327.06866,0
KOI_5087.01,1.44963,651.068692,0
KOI_5088.01,0.240098,49.1784277,0
KOI_5092.01,0.860801,271.79067,0
KOI_5093.01,0.16499,26.7371386992,0
KOI_5216.01,1.01644,377.311459,0
KOI_5219.01,0.156744,27.7664729,0
KOI_5220.01,0.0344335,1.534667013,0
KOI_5344.01,1.29325,445.351537,0
KOI_5345.01,0.415092,72.0163062,0
KOI_5347.01,0.144959,23.9341488,0
KOI_5351.01,0.205883,35.882273523,0
KOI_4967.01,0.249695,43.5822515,0
KOI_4968.01,0.0512659,2.9454666094,0
KOI_5098.01,0.394932,100.345065,0
KOI_5099.01,0.433941,111.186164,0
KOI_5101.01,1.12277,436.18339,0
KOI_5223.01,1.04869,354.21528,0
KOI_5224.01,0.597149,171.030621,0
KOI_5225.01,0.206417,33.2948295,0
KOI_5228.01,0.938203,546.50848,0
KOI_5356.01,0.961416,326.365952,0
KOI_5357.01,1.30643,520.576159,0
KOI_5358.01,0.502725,126.586492,0
KOI_5359.01,0.0312565,2.71991019,0
KOI_4971.01,0.356635,146.349594,0
KOI_4972.01,0.176089,26.0923708,0
KOI_4974.01,1.18618,514.142208,0
KOI_4975.01,0.254494,47.0627217,0
KOI_4976.01,1.64982,624.90439,0
KOI_4977.01,0.145308,25.5338535,0
KOI_4978.01,0.905004,339.197903,0
KOI_5102.01,0.544863,147.865063,0
KOI_5104.01,0.155409,21.1585524,0
KOI_5107.01,0.734049,169.328186,0
KOI_5109.01,0.174971,28.6149184,0
KOI_5744.01,0.185164,30.6953316272,0
KOI_5745.01,0.0933093,11.3744425764,0
KOI_5747.01,1.18412,411.4469,0
KOI_5748.01,0.17479,29.9372669,0
KOI_5749.01,0.761877,281.952145,0
KOI_5874.01,0.810727,287.33345,0
KOI_5875.01,0.0933366,9.8793195,0
KOI_5877.01,0.69172,230.355042,0
KOI_5490.01,0.453901,116.301224,0
KOI_5493.01,0.0764799,6.99371887,0
KOI_5497.01,0.43066,93.359933,0
KOI_5622.01,1.1119,469.623956,0
KOI_5623.01,1.40217,583.7333,0
KOI_5625.01,0.414048,116.453307,0
KOI_5626.01,1.1537,397.499044,0
KOI_5628.01,0.150955,24.9094725,0
KOI_5752.01,0.0234228,1.391730007,0
KOI_5758.01,0.409837,102.4930859,0
KOI_5884.01,1.27214,588.638148,0
KOI_5885.01,0.461857,111.149354,0
KOI_5498.01,1.29882,519.802605,0
KOI_5499.01,0.419057,122.584995,0
KOI_5500.01,0.380308,84.934478,0
KOI_5629.01,0.677937,192.13885,0
KOI_5632.01,0.907183,264.4637539,0
KOI_5633.01,0.643529,151.777499,0
KOI_5761.01,0.0669407,6.13294706,0
KOI_5762.01,0.101543,12.6306127,0
KOI_5888.01,0.624191,190.860018,0
KOI_5889.01,1.07346,374.42749,0
KOI_5892.01,0.21359,37.9593895,0
KOI_5506.01,1.49866,641.57973,0
KOI_5508.01,0.141826,22.571968398,0
KOI_5509.01,0.179262,28.406118,0
KOI_5511.01,0.355412,74.833249,0
KOI_5514.01,0.473532,102.100227,0
KOI_5638.01,0.902182,290.03727,0
KOI_5639.01,0.863163,279.223733,0
KOI_5640.01,1.05235,348.648756,0
KOI_5642.01,0.776749,222.279719,0
KOI_5769.01,0.0696288,7.58057659,0
KOI_5772.01,0.356547,75.6385518,0
KOI_5774.01,0.0245081,1.2137600184,0
KOI_5895.01,0.0967416,11.8306485,0
KOI_5899.01,0.291669,58.669571,0
KOI_5901.01,0.322068,61.613772,0
KOI_5902.01,0.548498,150.729724,0
KOI_5515.01,0.0650496,6.263490304,0
KOI_5517.01,1.1232,335.431101,0
KOI_5520.01,0.66125,199.4422832,0
KOI_5521.01,0.195252,31.59118259,0
KOI_5645.01,1.36064,580.85327,0
KOI_5649.01,0.978489,426.935354,0
KOI_5651.01,0.336981,83.499324,0
KOI_5652.01,0.338364,91.507378,0
KOI_5776.01,0.66966,198.605168,0
KOI_5782.01,1.52073,584.550476,0
KOI_5904.01,0.860941,322.549373,0
KOI_5909.01,0.0666206,7.079983,0
KOI_5527.01,0.690688,209.062973022,0
KOI_5528.01,0.660475,201.621556,0
KOI_5529.01,0.335823,70.335885259,0
KOI_5530.01,1.41305,591.37572,0
KOI_5653.01,0.558986,188.662932,0
KOI_5656.01,0.580307,169.847877,0
KOI_5657.01,0.854309,284.69726,0
KOI_5660.01,1.08953,402.208751,0
KOI_5785.01,0.340651,70.312525,0
KOI_5787.01,0.321764,69.776229,0
KOI_5788.01,0.7422,242.482719,0
KOI_5790.01,0.586623,178.267264,0
KOI_5911.01,1.01473,357.411364,0
KOI_5913.01,0.381782,89.3654073,0
KOI_5918.01,0.388338,94.678376,0
KOI_5532.01,0.177509,24.6778348,0
KOI_5533.01,0.539121,113.059801,0
KOI_5663.01,0.535203,140.885622,0
KOI_5665.01,0.451322,100.4952244,0
KOI_5666.01,0.619709,182.455297,0
KOI_5792.01,0.63019,215.736077,0
KOI_5795.01,0.129381,19.1128024,0
KOI_5796.01,1.25612,495.87484,0
KOI_5797.01,0.0338149,2.0374836922,0
KOI_5798.01,0.857131,318.261118,0
KOI_5919.01,0.920227,290.197548,0
KOI_5920.01,1.21505,471.395065,0
KOI_5924.01,0.771253,291.30524,0
KOI_5925.01,0.407134,93.0063392,0
KOI_5541.01,0.9481,339.633784,0
KOI_5543.01,0.111567,7.415056294,0
KOI_5545.01,1.24644,541.11061,0
KOI_5546.01,1.3407,514.271954,0
KOI_5671.01,0.644002,190.907409,0
KOI_5672.01,0.0904883,11.01667888,0
KOI_5799.01,0.643898,184.883003,0
KOI_5800.01,0.0988021,11.0066891,0
KOI_5801.01,0.620669,177.389968,0
KOI_5802.01,0.213511,35.161061,0
KOI_5805.01,1.08563,525.76732,0
KOI_5806.01,0.897908,313.826144,0
KOI_5416.01,0.295533,76.3775,0
KOI_5417.01,0.294691,55.249004138,0
KOI_5418.01,0.112914,14.2675429,0
KOI_5423.01,1.04006,366.56365,0
KOI_5552.01,0.814708,295.957614,0
KOI_5553.01,0.440188,120.943962,0
KOI_5554.01,0.951644,362.22202,0
KOI_5677.01,0.137122,20.5141875,0
KOI_5680.01,1.22722,557.927835,0
KOI_5682.01,0.239013,46.9696784,0
KOI_5683.01,0.0105252,0.5125839114,0
KOI_5684.01,0.937795,206.805834,0
KOI_5807.01,0.737411,236.097998,0
KOI_5810.01,1.08178,425.59571,0
KOI_5812.01,0.0398983,3.13185638,0
KOI_5424.01,1.15234,462.260522,0
KOI_5426.01,0.471975,124.887024,0
KOI_5556.01,1.39178,631.991111,0
KOI_5685.01,0.111221,14.0019578,0
KOI_5688.01,0.108785,14.555341,0
KOI_5689.01,0.426796,114.126134,0
KOI_5692.01,0.0306642,2.64181163,0
KOI_5815.01,0.681359,207.769152,0
KOI_5816.01,0.484837,82.5088425,0
KOI_5817.01,0.465662,113.087428,0
KOI_5819.01,0.954415,381.35782,0
KOI_5822.01,0.129589,17.63431173,0
KOI_5433.01,0.779367,237.81791,0
KOI_5435.01,0.117789,15.996122,0
KOI_5436.01,0.177087,28.297207103,0
KOI_5564.01,0.0567973,3.4795928371,0
KOI_5565.01,1.11969,406.2657,0
KOI_5566.01,0.0221852,0.9887758,0
KOI_5567.01,1.02965,397.395395,0
KOI_5568.01,0.640484,186.404612,0
KOI_5570.01,1.29579,574.659581,0
KOI_5694.01,0.425118,107.9055705,0
KOI_5695.01,0.09372,11.035636706,0
KOI_5825.01,0.634239,208.042898,0
KOI_5826.01,0.166058,30.5615247,0
KOI_5827.01,0.0596076,6.10963537,0
KOI_5829.01,1.35696,583.855293,0
KOI_5830.01,0.433445,72.7815972,0
KOI_5440.01,0.348161,74.625203,0
KOI_5447.01,0.950023,322.55663,0
KOI_5572.01,0.148095,21.9579606,0
KOI_5574.01,0.855713,373.417986,0
KOI_5577.01,1.25095,495.519459,0
KOI_5578.01,1.13217,388.050462,0
KOI_5702.01,1.27399,511.887493,0
KOI_5704.01,0.377274,96.166984,0
KOI_5706.01,1.15413,425.4861,0
KOI_5707.01,0.726346,208.798313,0
KOI_5708.01,0.0807952,7.8633614438,0
KOI_5831.01,0.0784402,10.5523568,0
KOI_5833.01,1.12025,440.160677,0
KOI_5834.01,0.23093,37.5388042,0
KOI_5835.01,1.19289,474.98213,0
KOI_5837.01,0.830622,280.920707,0
KOI_5451.01,1.33958,529.3881,0
KOI_5454.01,1.12139,509.9957,0
KOI_5579.01,0.187933,34.027206,0
KOI_5581.01,1.05204,374.874031,0
KOI_5582.01,0.063775,5.23600314,0
KOI_5583.01,0.1302,20.5862794,0
KOI_5585.01,0.468968,113.5745073,0
KOI_5587.01,0.0299256,1.8276728392,0
KOI_5712.01,0.810616,287.756815,0
KOI_5713.01,0.0352588,2.5162344,0
KOI_5717.01,0.0215308,1.3326947689,0
KOI_5839.01,0.636551,169.416033,0
KOI_5840.01,1.20587,460.77776,0
KOI_5842.01,0.301722,57.7745437,0
KOI_5458.01,0.270022,56.6477396,0
KOI_5459.01,0.291845,53.5537533,0
KOI_5461.01,0.649508,119.086089,0
KOI_5591.01,0.953727,317.004095,0
KOI_5592.01,1.21771,482.50238,0
KOI_5718.01,0.742612,233.667,0
KOI_5719.01,0.182401,27.287151,0
KOI_5721.01,0.325038,61.2252155,0
KOI_5722.01,0.184061,28.50787433,0
KOI_5849.01,0.149493,21.5125007,0
KOI_5850.01,0.877427,303.226553,0
KOI_5852.01,0.764213,235.419319,0
KOI_5854.01,0.761847,240.571677,0
KOI_5465.01,1.14484,476.81001,0
KOI_5466.01,0.0510448,4.09501856,0
KOI_5471.01,0.0811202,8.7806035007,0
KOI_5472.01,0.46064,97.514459,0
KOI_5597.01,0.0744134,7.77710765,0
KOI_5602.01,1.06952,403.157839,0
KOI_5603.01,1.02895,341.557108,0
KOI_5727.01,0.289255,65.3556225,0
KOI_5732.01,0.216897,39.4015589,0
KOI_5855.01,0.69394,217.79157,0
KOI_5856.01,0.730402,259.344959,0
KOI_5861.01,1.17479,452.35293,0
KOI_5476.01,0.551418,148.1697,0
KOI_5478.01,0.97672,351.2880472,0
KOI_5479.01,0.135324,18.3467591,0
KOI_5480.01,0.288997,57.140285,0
KOI_5604.01,1.28881,476.920617,0
KOI_5605.01,0.0876161,9.01634054,0
KOI_5606.01,0.150627,23.81478296,0
KOI_5608.01,0.400777,87.5650856,0
KOI_5736.01,0.565255,161.650224,0
KOI_5737.01,1.01201,376.236417,0
KOI_5740.01,0.154781,21.7999574,0
